text,label
can you help me update a birthday that was incorrectly input in a reservation? this is preventing me from checking in,1
the dinner and called me hon. not the service i would expect from 1st class.,1
upgraded to 1st class. inquired about red wine. sauvignon blanc amp i cannot pronounce the other one. could not describe...,1
can you provide guidance on how i should work with them to resolve the issue,1
um no just hanging out what is new w you?,1
is there a way i can get a record of all the flights i have taken with you?,1
do not be jealous. i live in sydney and my tshirt and jeans do not suit the office for work. i need suits and a warm jacket.,1
no snow in st. louis. cold but no snow. hub flights welcome.,1
we have sent you more info via dm. i truly hope you resolve this very quickly.,1
amen!,1
basically you right now,1
"on connections in today, extremely disappointed w unaccommodating customer service, rethinking loyalty",1
well i am flying instead for free! their credits actually work.,1
boom.,1
"yes, thanks i found those, did not see the gray tab at first",1
"my chariot tonight. from this angle it looks like a 787, no?",1
new marketing song? let us know what you think?,1
originating at sfo and going to lax.,1
you guys are the talk of the americans down here in ecuador! read this!,1
i have tried...its anyway,1
flight get me out of chicago.,1
"so, what should he do next exactly?!",1
see photo of b787 scale model amp our pn 320008a wheel deflator specified in chapter 32 of b787 amm.,1
see photo of 787 model amp our pn 320008a wheel deflator specified in chapter 32 of b787 amm.,1
3127. just landed in lit.,1
are pets allowed in first class?,1
am i upgraded on my next flight?,1
"when changing dest city on an award for a reservation party of 4, is fee 150 for each pax or 150 for first and 25 for rest?",1
it was 639,1
on approach to mex...,1
about when can i see a new american airlines credit card to replace my usairways dividend mastercard?,1
boarding in 2mins yay!!!!,1
"hi, did the discount award policy for credit card holders change? no longer seeing the chart of specials on the site. thanks!",1
thanks for doing that but now it is telling me to go to the airport and check in with an agentwhat is up?,1
what is the best number to use?,1
i had booked online but unable to cancelled flight online. but finally got thru.,1
our flight attendant announced that we have transportation waiting for us for that flight so i think we will make it.,1
so what is the hold up on flight 4302?,1
"considering it was past midnight, i hung up and called again to receive another service call.",1
can i redeem aadavantage miles on lan flights?,1
is there a probability that flight 1330 from dfw to dtw will be delayed or cancelled flighted?,1
"uhmmm we need down in dallas,tx for his tour",1
please dm me,1
could you check if there is swu typo in last post space on aa199 mxpjfk feb 28th? thanks,1
could you check if there is svu space on aa199 mxpjfk feb 28th? thanks,1
"i have a couple questions for you, if you are available for pm?",1
is my friends flight 386 from jax to dfw cancelled flighted?,1
thank you,1
"but my friend was told she was able to use her credit with the airline towards one of my flights, then was told she could not.",1
well you spelled my name wrong.,1
due to road conditions,1
i was going to change it to tomorrow because i am concerned if the fllight does make i will not be able to leave the airport 12,1
i wrote down the evoucher number. i got rid of the voucher when i purchased air fair,1
"when did american airlines start flying to and from siberia? wait, this is the usa? oy!",1
followback,1
hahaha... meanwhile in russia...,1
is that the record locator?,1
no. prebook flight for wifes 40th birthday in no. i recently have had surgery and cannot travel. will not let another go in my place,1
dm sent,1
okay. i just sent it.,1
"i would like to explore both options, and what the cost might be to change the date and destination.",1
"the view of oregon from seat 31f, flight aa1469 22215",1
i need some help. my record locator is bringing up two different flights in your system. one op by aa amp one from us airways.,1
dmed back,1
"yessir rt good morning, rob. we are showing the flight to sunny mexico just pushed off the gate.",1
need help on a reservation. can you follow so that i can dm details? thanks!,1
need help changing a flight. please dm,1
will my us air points now be combined with yours?,1
research buddy. read my previous tweets and get some context.,1
is 2513 and 1555 on time or cancelled flightled?,1
done.,1
would it be possible to change my flight on your website? many thanks,1
this receipt does not show the evoucher value nor does it mention having used an evoucher,1
that is what i am hoping for,1
dmed the name,1
flight 353,1
i need help cancelled flighting an upcoming flight made with aadvantage miles. record locator hfjkto. can someone please assist?,1
lost black wallet at .i was on flight 2208 to cle.would appreciate you are help. last i used it at on a20.,1
"thank you, but i will be cancelled flighting my return flight, as i have already rebooked with another airline so i can get home today.",1
fl 249 to dfw is leaving newark on time but is going to nashville first. will i get stuck in nashville?,1
